date,portfolio_value,cash_balance,invested_capital,benchmark_value,drawdown,active_positions
2023-11-10,53729847.08796628,14306874.349974947,39422972.73799133,19425.349609375,0.0,13
2023-11-13,54308254.37475522,14306874.349974947,40001380.02478027,19443.55078125,0.0,13
2023-11-15,55101496.01435788,14306874.349974947,40794621.664382935,19675.44921875,0.0,13
2023-11-16,54992022.22216733,14306874.349974947,40685147.87219238,19765.19921875,-0.19867662424633004,13
2023-11-17,56259749.648490265,14306874.349974947,41952875.29851532,19731.80078125,0.0,13
2023-11-20,56385144.29092343,14306874.349974947,42078269.94094849,19694.0,0.0,13
2023-11-21,56504606.605536774,14306874.349974947,42197732.25556183,19783.400390625,0.0,13
2023-11-22,55400858.56755002,14306874.349974947,41093984.21757507,19811.849609375,-1.9533770860349686,13
2023-11-23,55765393.55446561,14306874.349974947,41458519.20449066,19802.0,-1.3082350191935155,13
2023-11-24,55964142.86683591,14306874.349974947,41657268.51686096,19794.69921875,-0.9564950030957475,13
2023-11-28,55632608.774360016,14306874.349974947,41325734.42438507,19889.69921875,-1.5432331690480527,13
2023-11-29,55837585.301711395,14306874.349974947,41530710.95173645,20096.599609375,-1.1804724320654159,13
2023-11-30,56411671.308013275,14306874.349974947,42104796.95803833,20133.150390625,-0.16447384223429173,13
2023-12-01,56036297.474954456,-16461.784612805583,56052759.25956726,20267.900390625,-0.8287981435772473,20
2023-12-04,56665699.46195397,-16461.784612805583,56682161.24656677,20686.80078125,0.0,20
2023-12-05,56408817.19626793,-16461.784612805583,56425278.98088074,20855.099609375,-0.4533293828985707,20
2023-12-06,56268637.335084766,-16461.784612805583,56285099.11969757,20937.69921875,-0.7007098308841941,20
2023-12-07,55941713.9748095,-16461.784612805583,55958175.7594223,20901.150390625,-1.2776432551239614,20
2023-12-08,55708841.92992577,-16461.784612805583,55725303.714538574,20969.400390625,-1.6886009369224242,20
2023-12-11,56282553.77087578,-16461.784612805583,56299015.55548859,20997.099609375,-0.6761509956043743,20
2023-12-12,56008405.384607166,-16461.784612805583,56024867.16921997,20906.400390625,-1.1599505231345786,20
2023-12-13,56845668.152376026,-16461.784612805583,56862129.93698883,20926.349609375,0.0,20
2023-12-14,57041215.65763268,-16461.784612805583,57057677.44224548,21182.69921875,0.0,20
2023-12-15,57659134.73677239,-16461.784612805583,57675596.52138519,21456.650390625,0.0,20
2023-12-18,57568363.58869347,-16461.784612805583,57584825.373306274,21418.650390625,-0.157427176965641,20
2023-12-19,57379054.624292225,-16461.784612805583,57395516.40890503,21453.099609375,-0.48575150105667486,20
2023-12-20,55022149.60120568,-16461.784612805583,55038611.38581848,21150.150390625,-4.5734039326208675,20
2023-12-21,56462459.931619495,-16461.784612805583,56478921.7162323,21255.05078125,-2.0754296966404295,20
2023-12-22,57008729.38515648,-16461.784612805583,57025191.16976929,21349.400390625,-1.1280178840441524,20
2023-12-26,57371155.172311634,-16461.784612805583,57387616.95692444,21441.349609375,-0.49945176211098063,20
2023-12-27,57538070.268693775,-16461.784612805583,57554532.05330658,21654.75,-0.20996580790069164,20
2023-12-28,57702023.229379505,-16461.784612805583,57718485.01399231,21778.69921875,0.0,20
2023-12-29,58056755.24182305,-16461.784612805583,58073217.02643585,21731.400390625,0.0,20
2024-01-01,58429363.91237816,-16461.784612805583,58445825.69699097,21741.900390625,0.0,20
2024-01-02,58720896.998529285,-16461.784612805583,58737358.78314209,21665.80078125,0.0,20
2024-01-03,58827938.505449146,-16461.784612805583,58844400.29006195,21517.349609375,0.0,20
2024-01-04,59396280.83224663,-16461.784612805583,59412742.616859436,21658.599609375,0.0,20
2024-01-05,59548957.877298206,-16461.784612805583,59565419.66191101,21710.80078125,0.0,20
2024-01-08,60106149.62574181,-16461.784612805583,60122611.410354614,21513.0,0.0,20
2024-01-09,60188369.26597771,-16461.784612805583,60204831.050590515,21544.849609375,0.0,20
2024-01-10,60289360.191575855,-16461.784612805583,60305821.97618866,21618.69921875,0.0,20
2024-01-11,61176008.6442965,-16461.784612805583,61192470.4289093,21647.19921875,0.0,20
2024-01-12,61126900.22046837,-16461.784612805583,61143362.00508118,21894.55078125,-0.0802739912531103,20
2024-01-15,61676348.00983605,-16461.784612805583,61692809.79444885,22097.44921875,0.0,20
2024-01-16,61899945.747789234,-16461.784612805583,61916407.53240204,22032.30078125,0.0,20
2024-01-17,61691866.77149376,-16461.784612805583,61708328.55610657,21571.94921875,-0.3361537296709183,20
2024-01-18,61602653.0321444,-16461.784612805583,61619114.8167572,21462.25,-0.4802794445994407,20
2024-01-19,63369400.56522545,-16461.784612805583,63385862.34983826,21622.400390625,0.0,20
2024-01-23,61112802.83109459,-16461.784612805583,61129264.6157074,21238.80078125,-3.561021114296592,20
2024-01-24,62474201.36236748,-16461.784612805583,62490663.146980286,21453.94921875,-1.4126679357437721,20
2024-01-25,63662608.33455071,-16461.784612805583,63679070.11916351,21352.599609375,0.0,20
2024-01-29,64663676.506097645,-16461.784612805583,64680138.29071045,21737.599609375,0.0,20
2024-01-30,65185844.62608513,-16461.784612805583,65202306.41069794,21522.099609375,0.0,20
2024-01-31,66677031.302705616,-16461.784612805583,66693493.08731842,21725.69921875,0.0,20
2024-02-01,66648408.3228908,-11080.606033757795,66659488.92892456,21697.44921875,-0.04292779575753025,20
2024-02-02,66335726.59745364,-11080.606033757795,66346807.203487396,21853.80078125,-0.5118774765218603,20
2024-02-05,65596837.9854999,-11080.606033757795,65607918.59153366,21771.69921875,-1.6200381092279947,20
2024-02-06,66219607.40459399,-11080.606033757795,66230688.01062775,21929.400390625,-0.6860291905243621,20
2024-02-07,67292280.62590747,-11080.606033757795,67303361.23194122,21930.5,0.0,20
2024-02-08,67160348.32434039,-11080.606033757795,67171428.93037415,21717.94921875,-0.1960585974199902,20
2024-02-09,65467735.892943904,-11080.606033757795,65478816.49897766,21782.5,-2.7113730074131426,20
2024-02-12,61812942.63619189,-11080.606033757795,61824023.24222565,21616.05078125,-8.142595166563627,20
2024-02-13,62122222.16368441,-11080.606033757795,62133302.76971817,21743.25,-7.682988916610722,20
2024-02-14,63678609.254138514,-11080.606033757795,63689689.86017227,21840.05078125,-5.370112794747062,20
2024-02-15,64783280.47429232,-11080.606033757795,64794361.08032608,21910.75,-3.728511098566012,20
2024-02-16,64599216.40117602,-11080.606033757795,64610297.00720978,22040.69921875,-4.002040352448121,20
2024-02-19,65250452.07533984,-11080.606033757795,65261532.681373596,22122.25,-3.034268613837887,20
2024-02-20,65167446.28837924,-11080.606033757795,65178526.894412994,22196.94921875,-3.1576197414687868,20
2024-02-21,64102891.323623225,-11080.606033757795,64113971.92965698,22055.05078125,-4.739606493670134,20
2024-02-22,64427421.80827288,-11080.606033757795,64438502.41430664,22217.44921875,-4.25733648939759,20
2024-02-23,64842673.60439257,-11080.606033757795,64853754.21042633,22212.69921875,-3.6402496671688045,20
2024-02-26,65027137.00824694,-11080.606033757795,65038217.6142807,22122.05078125,-3.366126986025264,20
2024-02-27,64862475.72152285,-11080.606033757795,64873556.32755661,22198.349609375,-3.610822640850042,20
2024-02-28,63439964.113433406,-11080.606033757795,63451044.71946716,21951.150390625,-5.7247524926223425,20
2024-02-29,64262440.65367846,-11080.606033757795,64273521.25971222,21982.80078125,-4.502507485327401,20
2024-03-01,65148210.17873719,-9995.59690520307,65158205.775642395,22338.75,-3.1862056497826696,20
2024-03-04,64806285.378428966,-9995.59690520307,64816280.97533417,22405.599609375,-3.694324556034434,20
2024-03-05,64379853.427836925,-9995.59690520307,64389849.02474213,22356.30078125,-4.328025697719118,20
2024-03-06,62188313.6143451,-9995.59690520307,62198309.211250305,22474.05078125,-7.584773415447799,20
2024-03-07,63373457.85712007,-9995.59690520307,63383453.45402527,22493.55078125,-5.823584417613947,20
2024-03-11,62085311.12211946,-9995.59690520307,62095306.71902466,22332.650390625,-7.737840737981072,20
2024-03-12,60652209.42522767,-9995.59690520307,60662205.02213287,22335.69921875,-9.867508039433837,20
2024-03-13,56432015.88161042,-9995.59690520307,56442011.478515625,21997.69921875,-16.138945869098464,20
2024-03-14,59072093.5054889,-9995.59690520307,59082089.102394104,22146.650390625,-12.21564649609126,20
2024-03-15,59314774.8582187,-9995.59690520307,59324770.4551239,22023.349609375,-11.855008766960163,20
2024-03-18,58980428.59421876,-9995.59690520307,58990424.19112396,22055.69921875,-12.35186555482658,20
2024-03-19,58289189.4482303,-9995.59690520307,58299185.0451355,21817.44921875,-13.37908463487414,20
2024-03-20,57569676.680858165,-9995.59690520307,57579672.27776337,21839.099609375,-14.448319858706215,20
2024-03-21,59830808.97466615,-9995.59690520307,59840804.57157135,22011.94921875,-11.088153918755218,20
2024-03-22,60778422.39088777,-9995.59690520307,60788417.98779297,22096.75,-9.679948687178053,20
2024-03-26,61349306.05540803,-9995.59690520307,61359301.65231323,22004.69921875,-8.831584418334304,20
2024-03-27,62302588.333713084,-9995.59690520307,62312583.930618286,22123.650390625,-7.414954948448205,20
2024-03-28,62918198.12198213,-9995.59690520307,62928193.71888733,22326.900390625,-6.500125219773456,20
2024-04-01,64478965.30058603,-3505.442913724575,64482470.743499756,22462.0,-4.18074004797262,20
2024-04-02,64953119.41900949,-3505.442913724575,64956624.86192322,22453.30078125,-3.476121161507195,20
2024-04-03,66070565.693042085,-3505.442913724575,66074071.13595581,22434.650390625,-1.8155350383458724,20
2024-04-04,66367929.89782266,-3505.442913724575,66371435.34073639,22514.650390625,-1.3736356079584677,20
2024-04-05,66670805.034381196,-3505.442913724575,66674310.47729492,22513.69921875,-0.9235466323116448,20
2024-04-08,66827529.35110788,-3505.442913724575,66831034.79402161,22666.30078125,-0.6906457478878414,20
2024-04-09,66897524.71905832,-3505.442913724575,66901030.161972046,22642.75,-0.5866288126623043,20
2024-04-10,66796979.76469736,-3505.442913724575,66800485.207611084,22753.80078125,-0.7360440998627982,20
2024-04-12,66911601.061236665,-3505.442913724575,66915106.50415039,22519.400390625,-0.5657106002798229,20
2024-04-15,66190718.23076181,-3505.442913724575,66194223.67367554,22272.5,-1.6369818126234725,20
2024-04-16,67094464.97375803,-3505.442913724575,67097970.41667175,22147.900390625,-0.2939648505140391,20
2024-04-18,67149449.47140817,-3505.442913724575,67152954.9143219,21995.849609375,-0.21225488744143206,20
2024-04-19,67937108.35042123,-3505.442913724575,67940613.79333496,22147.0,0.0,20
2024-04-22,69892390.9468873,-3505.442913724575,69895896.38980103,22336.400390625,0.0,20
2024-04-23,70668757.823108,-3505.442913724575,70672263.26602173,22368.0,0.0,20
2024-04-24,71398000.15426187,-3505.442913724575,71401505.5971756,22402.400390625,0.0,20
2024-04-25,72439934.13624887,-3505.442913724575,72443439.5791626,22570.349609375,0.0,20
2024-04-26,72277259.44607858,-3505.442913724575,72280764.88899231,22419.94921875,-0.22456493384480636,20
2024-04-29,72767746.8573945,-3505.442913724575,72771252.30030823,22643.400390625,0.0,20
2024-04-30,73206395.07576303,-3505.442913724575,73209900.51867676,22604.849609375,0.0,20
2024-05-02,73955969.08038428,-8048.149008714128,73964017.229393,22648.19921875,0.0,20
2024-05-03,73868346.58217719,-8048.149008714128,73876394.73118591,22475.849609375,-0.1184792780037136,20
2024-05-06,72332433.54190162,-8048.149008714128,72340481.69091034,22442.69921875,-2.1952731587061125,20
2024-05-07,70025820.24125007,-8048.149008714128,70033868.39025879,22302.5,-5.3141739443133496,20
2024-05-08,70830736.70010474,-8048.149008714128,70838784.84911346,22302.5,-4.225801404728613,20
2024-05-09,68380640.87732795,-8048.149008714128,68388689.02633667,21957.5,-7.538712929305813,20
2024-05-10,69128237.4820948,-8048.149008714128,69136285.63110352,22055.19921875,-6.527845768665575,20
2024-05-13,68298089.19574836,-8048.149008714128,68306137.34475708,22104.05078125,-7.650335672684183,20
2024-05-14,70913792.39779761,-8048.149008714128,70921840.54680634,22217.849609375,-4.11349715298851,20
2024-05-15,71562167.37291053,-8048.149008714128,71570215.52191925,22200.55078125,-3.23679310438334,20
2024-05-16,72531307.79454139,-8048.149008714128,72539355.94355011,22403.849609375,-1.9263641644589935,20
2024-05-17,73587415.5365229,-8048.149008714128,73595463.68553162,22466.099609375,-0.49834184913566393,20
2024-05-21,75601130.86111549,-8048.149008714128,75609179.0101242,22529.05078125,0.0,20
2024-05-22,75657060.90105537,-8048.149008714128,75665109.05006409,22597.80078125,0.0,20
2024-05-23,76382731.80951026,-8048.149008714128,76390779.95851898,22967.650390625,0.0,20
2024-05-24,76766847.56546119,-8048.149008714128,76774895.71446991,22957.099609375,0.0,20
2024-05-27,77514313.4727793,-8048.149008714128,77522361.62178802,22932.44921875,0.0,20
2024-05-28,75576594.59135535,-8048.149008714128,75584642.74036407,22888.150390625,-2.4998207358237323,20
2024-05-29,76115313.94767097,-8048.149008714128,76123362.09667969,22704.69921875,-1.8048273440486873,20
2024-05-30,75507746.06031135,-8048.149008714128,75515794.20932007,22488.650390625,-2.588641145835091,20
2024-05-31,77031130.66353706,-8048.149008714128,77039178.81254578,22530.69921875,-0.6233465634858826,20
2024-06-03,80347719.45288587,-15740.505800967105,80363459.95868683,23263.900390625,0.0,20
2024-06-04,70898209.20714307,-15740.505800967105,70913949.71294403,21884.5,-11.76076970209936,20
2024-06-05,71172164.4284184,-15740.505800967105,71187904.93421936,22620.349609375,-11.41980766466908,20
2024-06-06,73829715.83297467,-15740.505800967105,73845456.33877563,22821.400390625,-8.112244708741489,20
2024-06-07,75075030.49664807,-15740.505800967105,75090771.00244904,23290.150390625,-6.562338037894877,20
2024-06-10,76080627.33709455,-15740.505800967105,76096367.84289551,23259.19921875,-5.310781867671366,20
2024-06-11,78302505.31973004,-15740.505800967105,78318245.825531,23264.849609375,-2.5454538686130235,20
2024-06-12,79767790.42624402,-15740.505800967105,79783530.93204498,23322.94921875,-0.7217740971253161,20
2024-06-13,80744101.33283734,-15740.505800967105,80759841.8386383,23398.900390625,0.0,20
2024-06-14,81845976.08096051,-15740.505800967105,81861716.58676147,23465.599609375,0.0,20
2024-06-18,82867500.55952954,-15740.505800967105,82883241.0653305,23557.900390625,0.0,20
2024-06-19,81595851.52087522,-15740.505800967105,81611592.02667618,23516.0,-1.5345570097662242,20
2024-06-20,81895956.77002072,-15740.505800967105,81911697.27582169,23567.0,-1.1724062907036648,20
2024-06-21,81869515.80343366,-15740.505800967105,81885256.30923462,23501.099609375,-1.204313813446034,20
2024-06-24,82044611.19341016,-15740.505800967105,82060351.69921112,23537.849609375,-0.9930182044386004,20
2024-06-25,82025814.84446073,-15740.505800967105,82041555.35026169,23721.30078125,-1.0157006177158423,20
2024-06-26,82179223.4043858,-15740.505800967105,82194963.91018677,23868.80078125,-0.8305754976274393,20
2024-06-27,82315537.9840405,-15740.505800967105,82331278.48984146,24044.5,-0.6660784647324225,20
2024-06-28,82491288.48885846,-15740.505800967105,82507028.99465942,24010.599609375,-0.4539922987068068,20
2024-07-01,83610557.52727246,-15740.505800967105,83626298.03307343,24141.94921875,0.0,20
2024-07-02,83981678.92178464,-15740.505800967105,83997419.4275856,24123.849609375,0.0,20
2024-07-03,85905056.61691785,-15740.505800967105,85920797.12271881,24286.5,0.0,20
2024-07-04,88733392.87671018,-15740.505800967105,88749133.38251114,24302.150390625,0.0,20
2024-07-05,89842417.16175961,-15740.505800967105,89858157.66756058,24323.849609375,0.0,20
2024-07-08,90342449.54268384,-15740.505800967105,90358190.0484848,24320.55078125,0.0,20
2024-07-09,89696104.38347363,-15740.505800967105,89711844.8892746,24433.19921875,-0.7154390460763715,20
2024-07-10,88936311.55595899,-15740.505800967105,88952052.06175995,24324.44921875,-1.5564532441203038,20
2024-07-11,90547162.93185544,-15740.505800967105,90562903.4376564,24315.94921875,0.0,20
2024-07-12,90589509.10731244,-15740.505800967105,90605249.6131134,24502.150390625,0.0,20
2024-07-15,90797412.2522099,-15740.505800967105,90813152.75801086,24586.69921875,0.0,20
2024-07-16,90005184.2241795,-15740.505800967105,90020924.72998047,24613.0,-0.8725226946224018,20
2024-07-18,87609744.45716596,-15740.505800967105,87625484.96296692,24800.849609375,-3.51074740565237,20
2024-07-19,85417822.78730512,-15740.505800967105,85433563.29310608,24530.900390625,-5.924826855155063,20
2024-07-22,86739871.09293866,-15740.505800967105,86755611.59873962,24509.25,-4.468785022199229,20
2024-07-23,85347765.5947926,-15740.505800967105,85363506.10059357,24479.05078125,-6.001984552466865,20
2024-07-24,88002528.05470014,-15740.505800967105,88018268.5605011,24413.5,-3.07815402243663,20
2024-07-25,87593930.0702107,-15740.505800967105,87609670.57601166,24406.099609375,-3.5281646277548373,20
2024-07-26,88318413.87655377,-15740.505800967105,88334154.38235474,24834.849609375,-2.730252233147523,20
2024-07-29,90145655.23621106,-15740.505800967105,90161395.74201202,24836.099609375,-0.7178145277845993,20
2024-07-30,91373385.08503461,-15740.505800967105,91389125.59083557,24857.30078125,0.0,20
2024-07-31,91174826.33752179,-15740.505800967105,91190566.84332275,24951.150390625,-0.21730479540408298,20
2024-08-01,89934768.0104258,-10097.665775059722,89944865.67620087,25010.900390625,-1.574437756979219,20
2024-08-02,90108548.12303567,-10097.665775059722,90118645.78881073,24717.69921875,-1.3842509619424126,20
2024-08-05,85469713.60516,-10097.665775059722,85479811.27093506,24055.599609375,-6.4610405692866575,20
2024-08-06,83563764.75516915,-10097.665775059722,83573862.42094421,23992.55078125,-8.546931168849225,20
2024-08-07,86564219.22311044,-10097.665775059722,86574316.8888855,24297.5,-5.263202033555647,20
2024-08-08,86007599.84763741,-10097.665775059722,86017697.51341248,24117.0,-5.872372170959461,20
2024-08-09,87272709.05656838,-10097.665775059722,87282806.72234344,24367.5,-4.487823259092371,20
2024-08-12,88985075.69904733,-10097.665775059722,88995173.36482239,24347.0,-2.613791076870642,20
2024-08-13,87879302.94301248,-10097.665775059722,87889400.60878754,24139.0,-3.8239604878055444,20
2024-08-14,87035268.8431437,-10097.665775059722,87045366.50891876,24143.75,-4.747680342425465,20
2024-08-16,88452549.34797311,-10097.665775059722,88462647.01374817,24541.150390625,-3.196593553301419,20
2024-08-19,89256846.39576364,-10097.665775059722,89266944.0615387,24572.650390625,-2.316362349169032,20
2024-08-20,89133693.72446084,-10097.665775059722,89143791.3902359,24698.849609375,-2.451141936450585,20
2024-08-21,88957270.73176217,-10097.665775059722,88967368.39753723,24770.19921875,-2.6442211274365413,20
2024-08-22,89075669.80406594,-10097.665775059722,89085767.469841,24811.5,-2.514643929225502,20
2024-08-23,89803867.26873422,-10097.665775059722,89813964.93450928,24823.150390625,-1.717696914522493,20
2024-08-26,89089657.5487864,-10097.665775059722,89099755.21456146,25010.599609375,-2.4993355933162653,20
2024-08-27,89446682.9183619,-10097.665775059722,89456780.58413696,25017.75,-2.108603249052954,20
2024-08-28,90221571.97148538,-10097.665775059722,90231669.63726044,25052.349609375,-1.2605564656243406,20
2024-08-29,89495986.03261971,-10097.665775059722,89506083.69839478,25151.94921875,-2.0546453988409596,20
2024-08-30,89427964.82201028,-10097.665775059722,89438062.48778534,25235.900390625,-2.129088531867207,20
2024-09-02,88590237.87432718,-14207.270234579686,88604445.14456177,25278.69921875,-3.045905772361779,20
2024-09-03,88195595.73947,-14207.270234579686,88209803.00970459,25279.849609375,-3.477806302795139,20
2024-09-04,87262514.41628885,-14207.270234579686,87276721.68652344,25198.69921875,-4.498980381344153,20
2024-09-05,87318872.08640909,-14207.270234579686,87333079.35664368,25145.099609375,-4.437301950510286,20
2024-09-06,85488638.12593699,-14207.270234579686,85502845.39617157,24852.150390625,-6.440329373395892,20
2024-09-09,85328803.59865427,-14207.270234579686,85343010.86888885,24936.400390625,-6.615253972209834,20
2024-09-10,86547585.04311228,-14207.270234579686,86561792.31334686,25041.099609375,-5.2814066562503985,20
2024-09-11,85997072.0302186,-14207.270234579686,86011279.30045319,24918.44921875,-5.883893925799799,20
2024-09-12,86560188.61227274,-14207.270234579686,86574395.88250732,25388.900390625,-5.267613176728181,20
2024-09-13,87130284.33293772,-14207.270234579686,87144491.6031723,25356.5,-4.643694384473274,20
2024-09-16,87391743.78451395,-14207.270234579686,87405951.05474854,25383.75,-4.357550392617315,20
2024-09-17,86860361.44514322,-14207.270234579686,86874568.71537781,25418.55078125,-4.9391008505282326,20
2024-09-18,86513259.80845499,-14207.270234579686,86527467.07868958,25377.55078125,-5.318972556457934,20
2024-09-19,85098165.17710733,-14207.270234579686,85112372.44734192,25415.80078125,-6.867667102501873,20
2024-09-20,87174513.03470469,-14207.270234579686,87188720.30493927,25790.94921875,-4.595290025013665,20
2024-09-23,87197183.15608072,-14207.270234579686,87211390.42631531,25939.05078125,-4.570479604172917,20
2024-09-24,87139524.2208085,-14207.270234579686,87153731.49104309,25940.400390625,-4.6335821533655,20
2024-09-25,86596351.99233866,-14207.270234579686,86610559.26257324,26004.150390625,-5.228035590725144,20
2024-09-26,85667384.23855448,-14207.270234579686,85681591.50878906,26216.05078125,-6.244707735376087,20
2024-09-27,86501311.79741526,-14207.270234579686,86515519.06764984,26178.94921875,-5.332048586232485,20
2024-09-30,86003444.40558481,-14207.270234579686,86017651.6758194,25810.849609375,-5.87691993073517,20
2024-10-01,86267860.55322486,-9192.435430223588,86277052.98865509,25796.900390625,-5.587540099404665,20
2024-10-03,84278734.42062598,-9192.435430223588,84287926.85605621,25250.099609375,-7.764460797644901,20
2024-10-04,83887868.56893378,-9192.435430223588,83897061.00436401,25014.599609375,-8.19222852380329,20
2024-10-07,80956529.41021186,-9192.435430223588,80965721.84564209,24795.75,-11.400317132968784,20
2024-10-08,84123511.45350868,-9192.435430223588,84132703.8889389,25013.150390625,-7.9343384561915915,20
2024-10-09,85940792.99241096,-9192.435430223588,85949985.42784119,24981.94921875,-5.94548630059829,20
2024-10-10,86704383.66211158,-9192.435430223588,86713576.09754181,24998.44921875,-5.109804587602751,20
2024-10-11,88051939.66810828,-9192.435430223588,88061132.10353851,24964.25,-3.635025028169081,20
2024-10-14,89043577.49753028,-9192.435430223588,89052769.93296051,25127.94921875,-2.5497660892568885,20
2024-10-15,90614133.76555091,-9192.435430223588,90623326.20098114,25057.349609375,-0.8309326821777652,20
2024-10-16,90557932.20961219,-9192.435430223588,90567124.64504242,24971.30078125,-0.892440259998617,20
2024-10-17,88695783.75380164,-9192.435430223588,88704976.18923187,24749.849609375,-2.9303952444588943,20
2024-10-18,88096588.13047248,-9192.435430223588,88105780.56590271,24854.05078125,-3.5861612782678964,20
2024-10-21,86294119.22703773,-9192.435430223588,86303311.66246796,24781.099609375,-5.558802328785317,20
2024-10-22,83433187.8595298,-9192.435430223588,83442380.29496002,24472.099609375,-8.689835905844411,20
2024-10-23,85028147.6473487,-9192.435430223588,85037340.08277893,24435.5,-6.944295028339875,20
2024-10-24,84251265.85285407,-9192.435430223588,84260458.2882843,24399.400390625,-7.7945226890220765,20
2024-10-25,81920736.05138618,-9192.435430223588,81929928.4868164,24180.80078125,-10.345079176886717,20
2024-10-28,83318209.22268134,-9192.435430223588,83327401.65811157,24339.150390625,-8.815669743281262,20
2024-10-29,84047428.83906013,-9192.435430223588,84056621.27449036,24466.849609375,-8.017604074924822,20
2024-10-30,84488114.74074775,-9192.435430223588,84497307.17617798,24340.849609375,-7.535312758610435,20
2024-10-31,86194853.04642707,-9192.435430223588,86204045.4818573,24205.349609375,-5.667440287768977,20
2024-11-01,86864736.55138849,18362082.424862612,68502654.12652588,24304.349609375,-4.934312687934506,15
2024-11-04,86748003.62231134,18362082.424862612,68385921.19744873,23995.349609375,-5.062066441359003,15
2024-11-05,87069695.39147638,18362082.424862612,68707612.96661377,24213.30078125,-4.7100035634589865,15
2024-11-06,88018894.79980157,18362082.424862612,69656812.37493896,24484.05078125,-3.67118968188741,15
2024-11-07,87496274.93584894,18362082.424862612,69134192.51098633,24199.349609375,-4.243150393933115,15
2024-11-08,86467287.11004327,18362082.424862612,68105204.68518066,24148.19921875,-5.369285564309112,15
2024-11-11,85784612.19866632,18362082.424862612,67422529.77380371,24141.30078125,-6.1164122147463695,15
2024-11-12,85556924.59154962,18362082.424862612,67194842.16668701,23883.44921875,-6.365595942485913,15
2024-11-13,82745395.29913019,18362082.424862612,64383312.87426758,23559.05078125,-9.442563365552203,15
2024-11-14,82846092.7595794,18362082.424862612,64484010.3347168,23532.69921875,-9.332358998760382,15
2024-11-18,83096944.12029718,18362082.424862612,64734861.69543457,23453.80078125,-9.057824613846954,15
2024-11-19,84683254.40820001,18362082.424862612,66321171.9833374,23518.5,-7.321749840622161,15
2024-11-21,84056814.0295379,18362082.424862612,65694731.60467529,23349.900390625,-8.007332823105662,15
2024-11-22,84557139.50372003,18362082.424862612,66195057.07885742,23907.25,-7.459771327253762,15
2024-11-25,85641481.72845148,18362082.424862612,67279399.30358887,24221.900390625,-6.27305571666067,15
2024-11-26,85043318.3229339,18362082.424862612,66681235.89807129,24194.5,-6.927692080368675,15
2024-11-27,85787544.98394464,18362082.424862612,67425462.55908203,24274.900390625,-6.113202543488605,15
2024-11-28,86095248.5182464,18362082.424862612,67733166.09338379,23914.150390625,-5.7764485379153125,15
2024-11-29,86817322.8562591,18362082.424862612,68455240.43139648,24131.099609375,-4.986202737849233,15
2024-12-02,87312167.19902286,-16725.636121174786,87328892.83514403,24276.05078125,-4.4446398502498985,20
2024-12-03,88182912.02595767,-16725.636121174786,88199637.66207884,24457.150390625,-3.491687493144524,20
2024-12-04,89375246.93873844,-16725.636121174786,89391972.5748596,24467.44921875,-2.1867835414400516,20
2024-12-05,90022781.18962345,-16725.636121174786,90039506.82574461,24708.400390625,-1.4781152018766286,20
2024-12-06,90397198.64003238,-16725.636121174786,90413924.27615355,24677.80078125,-1.0683487802205849,20
2024-12-09,90696267.10740909,-16725.636121174786,90712992.74353026,24619.0,-0.7410450833088555,20
2024-12-10,90196667.04928836,-16725.636121174786,90213392.68540953,24610.05078125,-1.2878126761432296,20
2024-12-11,91004997.61450443,-16725.636121174786,91021723.2506256,24641.80078125,-0.40316714783780183,20
2024-12-12,90297680.86323795,-16725.636121174786,90314406.49935912,24548.69921875,-1.1772620887314011,20
2024-12-13,90597336.80613956,-16725.636121174786,90614062.44226073,24768.30078125,-0.8493154523856572,20
2024-12-16,93123787.22790775,-16725.636121174786,93140512.86402892,24668.25,0.0,20
2024-12-17,94134363.1812006,-16725.636121174786,94151088.81732176,24336.0,0.0,20
2024-12-18,93365403.20065555,-16725.636121174786,93382128.83677672,24198.849609375,-0.8168748951590254,20
2024-12-19,93283797.18863162,-16725.636121174786,93300522.8247528,23951.69921875,-0.9035658858515871,20
2024-12-20,91945068.42581424,-16725.636121174786,91961794.06193541,23587.5,-2.3257126105714954,20
2024-12-23,91851683.57766971,-16725.636121174786,91868409.21379088,23753.44921875,-2.4249163922604122,20
2024-12-24,91932507.59399661,-16725.636121174786,91949233.23011778,23727.650390625,-2.3390561244522323,20
2024-12-26,91541379.8634058,-16725.636121174786,91558105.49952696,23750.19921875,-2.754555541851944,20
2024-12-27,92095254.30566654,-16725.636121174786,92111979.9417877,23813.400390625,-2.166168449675432,20
2024-12-30,92423946.30684146,-16725.636121174786,92440671.94296263,23644.900390625,-1.816995214666428,20
2024-12-31,92919444.3891016,-16725.636121174786,92936170.02522276,23644.80078125,-1.290621990781815,20
2025-01-01,94190483.58404286,3260772.6747563677,90929710.9092865,23742.900390625,0.0,19
2025-01-02,94922559.1367162,3260772.6747563677,91661786.46195984,24188.650390625,0.0,19
2025-01-03,94877113.9945348,3260772.6747563677,91616341.31977844,24004.75,-0.04787601871957259,19
2025-01-06,92294296.03808339,3260772.6747563677,89033523.36332703,23616.05078125,-2.7688498103462855,19
2025-01-07,93654549.3725713,3260772.6747563677,90393776.69781494,23707.900390625,-1.3358360495934307,19
2025-01-08,92838184.80534108,3260772.6747563677,89577412.13058472,23688.94921875,-2.1958682428410037,19
