trade_id,ticker,signal_date,exec_date,side,shares,price,gross_value,net_costs,slippage,exit_reason
1037,RPOWER,2025-08-01,2025-08-04,SELL,45288,47.53242182922363,2154803.1229248047,4737.981106687362,2154.8031229251064,r2_exit
1038,BLUEJET,2025-08-01,2025-08-04,SELL,3064,801.7854622556258,2459129.786137375,5407.134573758976,2459.1297861374915,r2_exit
1039,KFINTECH,2025-08-01,2025-08-04,SELL,2622,1079.3585682544492,2832911.077040206,6229.004876196046,2832.9110770402476,r2_exit
1040,BSE,2025-09-01,2025-09-02,SELL,1818,2182.0611656585747,3970958.1573246135,8731.342796325443,3970.958157324698,r2_exit
1041,DEEPAKFERT,2025-09-01,2025-09-02,SELL,2442,1390.8118280909064,3399762.246444438,7475.397227482413,3399.7622464448214,rank_exit
1042,WOCKPHARMA,2025-09-01,2025-09-02,SELL,1909,1419.0795,2711734.5,5962.561818599788,2711.7344999997877,r2_exit
1043,LTFOODS,2025-09-01,2025-09-02,SELL,6366,431.4289790077923,2749226.1064700754,6044.998362905846,2749.2261064695194,rank_exit
1044,LLOYDSME,2025-10-01,2025-10-03,SELL,2580,1239.51771565911,3201156.8632637677,7038.703710944413,3201.156863263808,r2_exit
1045,MCX,2025-10-01,2025-10-03,SELL,1903,1602.0669226307523,3051785.1389052267,6710.265163424634,3051.7851389050484,rank_exit
1046,JMFINANCIL,2025-10-01,2025-10-03,SELL,22110,160.07936979028366,3542897.763826999,7790.12360310269,3542.8977638268843,rank_exit
1047,SARDAEN,2025-10-01,2025-10-03,SELL,7909,550.2361031090222,4356173.513002259,9578.35432038887,4356.173513001762,rank_exit
1048,PARADEEP,2025-11-03,2025-11-04,SELL,21017,168.03179695129396,3535059.335861206,7772.888467691303,3535.0593358608894,r2_exit
1049,GABRIEL,2025-11-03,2025-11-04,BUY,2497,1281.3150627264524,3196247.464163788,3676.164020908065,3196.2474641636945,
1050,FORCEMOT,2025-11-03,2025-11-04,BUY,172,18591.572999999997,3194556.0,3674.2185833998956,3194.5559999994002,
1051,ATHERENERG,2025-11-03,2025-11-04,BUY,4626,691.6909999999999,3196566.0,3676.5303849000484,3196.5659999996424,
1052,ABDL,2025-11-03,2025-11-04,BUY,4690,682.2798661426933,3196695.876332899,3676.679762164131,3196.6958763324656,
1053,LTF,2025-11-03,2025-11-04,BUY,11533,277.47325035939474,3196902.094300599,3676.9169437605888,3196.9020943008363,
1054,LAURUSLABS,2025-11-03,2025-11-04,BUY,3272,978.004305270882,3196833.2535927338,3676.837766619399,3196.8332535922527,
1055,RBLBANK,2025-11-03,2025-11-04,BUY,9743,328.4785784798354,3197169.6205085283,3677.2246390273795,3197.1696205078624,
1056,GVT&D,2025-11-03,2025-11-04,BUY,1000,3200.18390245477,3196986.915539231,3677.0145009071566,3196.986915538553,
1057,HBLENGINE,2025-11-03,2025-11-04,BUY,3237,988.4390298852018,3196380.758979419,3676.317329940386,3196.380758979358,
1058,BSE,2025-11-03,2025-11-04,BUY,1254,2550.8347764958476,3195551.258467326,3675.3632799256593,3195.551258466672,
1059,SYRMA,2025-11-03,2025-11-04,BUY,4041,791.8318687735263,3196595.985728092,3676.5648729847744,3196.5959857273847,
1060,MANAPPURAM,2025-11-03,2025-11-04,BUY,12020,266.23580055943614,3196957.3653590637,3676.980513767805,3196.957365358714,
1061,SAGILITY,2025-11-03,2025-11-04,BUY,61075,52.40000073662892,3197132.912077534,3677.1824188255705,3197.1329120770097,
1062,NAVINFLUOR,2025-11-03,2025-11-04,BUY,545,5862.03688993068,3191618.4865256953,3670.8400022774003,3191.618486525491,
1063,CHOICEIN,2025-12-01,2025-12-02,SELL,6981,793.6555621948243,5546055.535217285,12194.666910835298,5546.055535216816,rank_exit
1064,GODFRYPHLP,2025-12-01,2025-12-02,SELL,1408,2791.8266341065428,3934826.7275495618,8651.89700853596,3934.8267275495455,r2_exit
1065,GABRIEL,2025-12-01,2025-12-02,SELL,2497,1041.6001689139982,2603479.1008791327,5724.529847013186,2603.4791008792818,r2_exit
1066,HBLENGINE,2025-12-01,2025-12-02,SELL,3237,867.2414565443448,2810070.665499544,6178.783379300514,2810.070665499661,r2_exit
1067,SYRMA,2025-12-01,2025-12-02,SELL,4041,811.3570289389454,3281975.7296719505,7216.408234402972,3281.9757296722382,rank_exit
1068,MUTHOOTFIN,2025-12-01,2025-12-02,BUY,958,3771.906736638275,3609876.7769225454,4151.899774977472,3609.8767769220285,
1069,ABCAPITAL,2025-12-01,2025-12-02,BUY,10147,356.4561061096191,3613346.761932373,4155.890778236557,3613.346761932131,
1070,POWERINDIA,2025-12-01,2025-12-02,BUY,163,22106.811822617106,3599810.5165700186,4140.322065633256,3599.8105165697634,
1071,CEMPRO,2025-12-01,2025-12-02,BUY,4191,862.8560988399723,3612617.2929453794,4155.051779481117,3612.6172929448076,
1072,MCX,2025-12-01,2025-12-02,BUY,1773,2039.8446945201013,3613031.6117723673,4155.528308280278,3613.031611772254,
1073,PAYTM,2026-01-01,2026-01-02,SELL,3633,1290.708,4693836.0,10320.806596800125,4693.836000000127,rank_exit
1074,ABDL,2026-01-01,2026-01-02,SELL,4690,595.5915685641412,2796120.577142965,6148.109925022026,2796.1205771430396,rank_exit
1075,BSE,2026-01-01,2026-01-02,SELL,1254,2629.4336025290827,3300610.347919389,7257.382033005395,3300.6103479196317,rank_exit
1076,SAGILITY,2026-01-01,2026-01-02,SELL,61075,51.84922231905448,3169861.114250503,6969.890618013998,3169.861114250496,rank_exit
1077,POWERINDIA,2026-01-01,2026-01-02,SELL,163,18576.964614730696,3031076.308509613,6664.730587150659,3031.076308509335,rank_exit
1078,CEMPRO,2026-01-01,2026-01-02,SELL,4191,769.7576040195744,3229283.401847884,7100.5483439830605,3229.283401847817,rank_exit
1079,HINDCOPPER,2026-01-01,2026-01-02,BUY,6341,529.6807686149333,3355350.403383909,3859.1562664518133,3355.350403383374,
1080,BELRISE,2026-01-01,2026-01-02,BUY,18236,184.18399999999997,3355424.0,3859.240913600195,3355.42399999965,
1081,GMDCLTD,2026-01-01,2026-01-02,BUY,5574,602.5019244384765,3354990.7360839844,3858.742595106829,3354.990736083593,
1082,ANURAS,2026-01-01,2026-01-02,BUY,2530,1327.3259999999998,3354780.0,3858.500216999557,3354.7799999993294,
1083,AUBANK,2026-01-01,2026-01-02,BUY,3349,1002.9289512931122,3355453.6042763568,3859.274962958414,3355.4536042758264,
1084,SHRIRAMFIN,2026-01-01,2026-01-02,BUY,3293,1020.0049438694779,3355520.7594027882,3859.3522014268674,3355.5207594023086,
1085,CARTRADE,2026-02-02,2026-02-03,SELL,1974,2641.955497558594,5220440.5927734375,11478.704775390055,5220.440592773259,r2_exit
1086,AIIL,2026-02-02,2026-02-03,SELL,8324,544.5548756103516,4537412.196777344,9976.861938273509,4537.41219677683,r2_exit
1087,ATHERENERG,2026-02-02,2026-02-03,SELL,4626,653.346,3025404.0,6652.258315200097,3025.404000000097,r2_exit
1088,MANAPPURAM,2026-02-02,2026-02-03,SELL,12020,287.93355431028704,3464425.748558208,7617.579335929363,3464.4257485577837,rank_exit
1089,NAVINFLUOR,2026-02-02,2026-02-03,SELL,545,6385.917219966563,3483808.693575352,7660.198555433339,3483.808693575207,rank_exit
1090,MUTHOOTFIN,2026-03-02,2026-03-04,SELL,958,3367.2294666323623,3229034.863897701,7100.001858738163,3229.0348638975993,rank_exit
1091,HINDCOPPER,2026-03-02,2026-03-04,SELL,6341,569.9794378051757,3617857.472595215,7954.945010742436,3617.857472595293,r2_exit
1092,LTF,2026-04-01,2026-04-02,SELL,11533,237.41552929614377,2740854.1535259522,6026.590112772927,2740.8541535260156,r2_exit
1093,ABCAPITAL,2026-04-01,2026-04-02,SELL,10147,298.6010939025879,3032938.238067627,6668.824597863024,3032.9382380675524,r3_exit
1094,SHRIRAMFIN,2026-04-01,2026-04-02,SELL,3293,870.2015984604025,2868442.3060361412,6307.130942512255,2868.4423060361296,rank_exit
1095,FORCEMOT,2026-05-01,2026-05-04,SELL,172,20103.876,3461328.0,7610.768006399747,3461.3279999997467,r2_exit
1096,ANURAS,2026-05-01,2026-05-04,SELL,2530,1348.65,3415500.0,7510.001399999999,3415.5,universe_exit
1097,AUBANK,2026-05-01,2026-05-04,SELL,3349,1021.6841235149544,3425045.1748264087,7530.989330408301,3425.045174826402,rank_exit
1098,ATHERENERG,2026-05-01,2026-05-04,BUY,3684,946.9459999999999,3485064.0,4008.346359600313,3485.06399999978,
1099,PFOCUS,2026-05-01,2026-05-04,BUY,11276,309.3590377807617,3484847.6623535156,4008.097538856324,3484.8476623534225,
1100,NETWEB,2026-05-01,2026-05-04,BUY,852,4091.539569269596,3482509.2038138825,4005.4079607664607,3482.5092038135044,
1101,NATIONALUM,2026-05-01,2026-05-04,BUY,8800,396.4118143705768,3484939.0274336427,4008.202622402925,3484.9390274332836,
1102,POWERINDIA,2026-05-01,2026-05-04,BUY,102,33905.785329700004,3454935.1684609395,3973.693684005644,3454.935168460943,
1103,KIRLOSENG,2026-05-01,2026-05-04,BUY,2053,1699.2084827535598,3484990.0250679906,4008.2612773319706,3484.990025067702,
1104,APARINDS,2026-05-01,2026-05-04,BUY,277,12557.544999999998,3474965.0,3996.7309947498143,3474.9649999993853,
1105,CPPLUS,2026-05-01,2026-05-04,BUY,1477,2361.288016111365,3484138.261534951,4007.281621504575,3484.1382615347393,
1106,ANANDRATHI,2026-05-01,2026-05-04,BUY,1929,1808.2625762677121,3484653.855764652,4007.8746322081424,3484.6538557647727,
1107,SCHNEIDER,2026-05-01,2026-05-04,BUY,2792,1249.2479999999998,3484416.0,4007.601062399801,3484.41599999927,
1108,ADANIPOWER,2026-05-01,2026-05-04,BUY,15628,223.22299999999998,3485044.0,4008.3233566000126,3485.0439999997616,
1109,DATAPATTNS,2026-05-01,2026-05-04,BUY,845,4125.137897309317,3482259.263962411,4005.1204924462363,3482.2592639620416,
1110,SYRMA,2026-05-01,2026-05-04,BUY,3620,963.5779104997868,3484667.3686405877,4007.890174041968,3484.667368640192,
1111,PFOCUS,2026-06-01,2026-06-02,SELL,11276,227.7620154876709,2570815.301940918,5652.708685907549,2570.8153019407764,r2_exit
1112,DATAPATTNS,2026-06-01,2026-06-02,SELL,845,3812.8636433864317,3225094.8735350696,7091.338607928823,3225.094873534981,rank_exit
1113,RBLBANK,2026-07-01,2026-07-02,SELL,9743,362.0991330662823,3531463.31678157,7764.981540939192,3531.4633167814463,rank_exit
1114,GMDCLTD,2026-07-01,2026-07-02,SELL,5574,612.387,3416862.0,7512.996165600197,3416.8620000001974,rank_exit
1115,NATIONALUM,2026-07-01,2026-07-02,SELL,8800,334.31479552547546,2944915.1157399244,6475.279356489171,2944.91511574015,r2_exit
1116,HFCL,2026-07-01,2026-07-02,BUY,14916,209.70949999999996,3124902.0,3594.106035299599,3124.9019999993034,
1117,IDEA,2026-07-01,2026-07-02,BUY,212870,14.694680305480956,3124931.6649627686,3594.1401544571854,3124.931664962787,
1118,GABRIEL,2026-07-01,2026-07-02,BUY,2513,1244.57080826014,3124481.9591985336,3593.622925371863,3124.481959198136,
1119,RRKABEL,2026-07-01,2026-07-02,BUY,1306,2393.491197753906,3122776.7275390625,3591.661653178744,3122.776727538556,
1120,CARTRADE,2026-07-01,2026-07-02,BUY,1124,2782.7799999999997,3124720.0,3593.8967079999857,3124.7199999997392,
1121,GVT&D,2026-08-03,2026-08-04,SELL,1000,4354.851199900523,4359210.410310834,9585.031850191514,4359.210410310887,r2_exit
1122,MCX,2026-08-03,2026-08-04,SELL,1773,2646.559600168302,4697047.218316716,10327.867423634314,4697.047218316235,r2_exit
1123,APARINDS,2026-08-03,2026-08-04,SELL,277,14805.18,4105140.0,9026.38183200013,4105.14000000013,rank_exit
1124,ANANDRATHI,2026-08-03,2026-08-04,SELL,1929,2049.148751220703,3956764.705810547,8700.134235136378,3956.764705810696,rank_exit
1125,SCHNEIDER,2026-08-03,2026-08-04,SELL,2792,1339.7588756103517,3744351.1318359375,8233.079268680409,3744.3511318354867,rank_exit
1126,GABRIEL,2026-08-03,2026-08-04,SELL,2513,1522.3232325867598,3829427.7112017293,8420.145651390463,3829.4277112018317,rank_exit
1127,CARTRADE,2026-08-03,2026-08-04,SELL,1124,2801.196,3151696.0,6929.949164799996,3151.6959999999963,rank_exit
1128,PFOCUS,2026-08-03,2026-08-04,BUY,13153,301.25096221923826,3958395.510559082,4552.748596469872,3958.3955105589703,
1129,NATIONALUM,2026-08-03,2026-08-04,BUY,10639,372.42644545772157,3958286.666558142,4552.623409542255,3958.286666558124,
1130,ADANIENSOL,2026-08-03,2026-08-04,BUY,2399,1651.6499999999999,3958350.0,4552.696252500173,3958.3499999996275,
1131,CHENNPETRO,2026-08-03,2026-08-04,BUY,3078,1287.2091803734647,3958071.785404121,4552.376263982151,3958.0717854034156,
1132,AEGISLOG,2026-08-03,2026-08-04,BUY,2868,1381.3799999999999,3957840.0,4552.1096760001965,3957.839999999851,
1133,BHARATFORG,2026-08-03,2026-08-04,BUY,1788,2215.4131511230466,3957201.5126953125,4551.375319826417,3957.2015126948245,
1134,WELCORP,2026-08-03,2026-08-04,BUY,2320,1707.706,3957920.0,4552.201688000467,3957.9199999999255,
